frame,id,timestamp(s),accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,eulerRoll,eulerPitch,eulerYaw,quatW,quatX,quatY,quatZ,
536,1,3593.195,-0.045,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
537,1,3593.205,-0.043,-0.022,0.99,0.0,0.0,0.0,15,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
538,1,3593.215,-0.046,-0.026,0.987,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
539,1,3593.225,-0.043,-0.021,0.988,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
540,1,3593.235,-0.045,-0.025,0.985,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
541,1,3593.245,-0.047,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
542,1,3593.255,-0.041,-0.013,0.99,0.0,0.0,0.0,15,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
543,1,3593.265,-0.042,-0.023,0.979,0.0,0.0,0.0,15,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
544,1,3593.275,-0.047,-0.021,0.985,0.0,0.0,0.0,15,-11,-13,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
545,1,3593.285,-0.044,-0.019,0.991,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
546,1,3593.295,-0.044,-0.021,0.987,0.0,0.0,0.0,14,-12,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
547,1,3593.305,-0.04,-0.022,0.986,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
548,1,3593.315,-0.044,-0.019,0.99,0.0,0.0,0.0,14,-11,-15,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
549,1,3593.325,-0.041,-0.02,0.991,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
550,1,3593.335,-0.043,-0.026,0.995,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
551,1,3593.345,-0.04,-0.021,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
552,1,3593.355,-0.045,-0.016,0.987,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
553,1,3593.365,-0.045,-0.019,0.994,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
554,1,3593.375,-0.044,-0.024,0.982,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
555,1,3593.385,-0.045,-0.022,0.983,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
556,1,3593.395,-0.044,-0.021,0.987,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
557,1,3593.405,-0.045,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
558,1,3593.415,-0.044,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
559,1,3593.425,-0.047,-0.018,0.987,0.0,0.0,0.0,14,-12,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
560,1,3593.435,-0.044,-0.025,0.987,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
561,1,3593.445,-0.043,-0.02,0.987,0.0,0.0,0.0,14,-12,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
562,1,3593.455,-0.045,-0.02,0.99,0.0,0.0,0.0,15,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
563,1,3593.465,-0.047,-0.023,0.993,0.0,0.0,0.0,15,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
564,1,3593.475,-0.046,-0.021,0.981,0.0,0.0,0.0,15,-11,-13,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
565,1,3593.485,-0.045,-0.021,0.99,0.0,0.0,0.0,15,-12,-13,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
566,1,3593.495,-0.04,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
567,1,3593.505,-0.043,-0.025,0.99,0.0,0.0,0.0,14,-12,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
568,1,3593.515,-0.046,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
569,1,3593.525,-0.04,-0.021,0.99,0.0,0.0,0.0,15,-11,-13,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
570,1,3593.535,-0.042,-0.023,0.99,0.0,0.0,0.0,15,-11,-13,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
571,1,3593.545,-0.044,-0.025,0.99,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
572,1,3593.555,-0.046,-0.019,0.993,0.0,0.0,0.0,15,-12,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
573,1,3593.565,-0.044,-0.023,0.987,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
574,1,3593.575,-0.041,-0.024,0.989,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
575,1,3593.585,-0.042,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
576,1,3593.595,-0.045,-0.02,0.988,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
577,1,3593.605,-0.043,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
578,1,3593.615,-0.046,-0.021,0.99,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
579,1,3593.625,-0.043,-0.019,0.983,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
580,1,3593.635,-0.045,-0.02,0.988,0.0,0.0,0.0,14,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
581,1,3593.645,-0.047,-0.023,0.988,0.0,0.0,0.0,14,-12,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
582,1,3593.655,-0.04,-0.021,0.989,0.0,0.0,0.0,15,-11,-14,2.55,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
583,1,3593.665,-0.045,-0.019,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
584,1,3593.675,-0.046,-0.023,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
585,1,3593.685,-0.044,-0.023,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
586,1,3593.695,-0.041,-0.022,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
587,1,3593.705,-0.041,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
588,1,3593.716,-0.045,-0.022,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
589,1,3593.726,-0.041,-0.019,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
590,1,3593.736,-0.041,-0.028,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
591,1,3593.746,-0.046,-0.021,0.986,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
592,1,3593.756,-0.046,-0.017,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
593,1,3593.766,-0.044,-0.022,0.987,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
594,1,3593.776,-0.043,-0.022,0.988,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
595,1,3593.786,-0.042,-0.02,0.984,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
596,1,3593.796,-0.043,-0.023,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
597,1,3593.805,-0.041,-0.022,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
598,1,3593.816,-0.045,-0.027,0.986,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
599,1,3593.826,-0.04,-0.02,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
600,1,3593.836,-0.043,-0.021,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
601,1,3593.846,-0.044,-0.022,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
602,1,3593.856,-0.045,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
603,1,3593.866,-0.045,-0.02,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
604,1,3593.876,-0.046,-0.022,0.993,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
605,1,3593.886,-0.039,-0.022,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
606,1,3593.896,-0.042,-0.021,0.994,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
607,1,3593.906,-0.047,-0.02,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
608,1,3593.916,-0.04,-0.022,0.995,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
609,1,3593.926,-0.045,-0.022,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
610,1,3593.936,-0.045,-0.02,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
611,1,3593.946,-0.044,-0.019,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
612,1,3593.956,-0.043,-0.022,0.993,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
613,1,3593.966,-0.037,-0.023,0.988,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
614,1,3593.976,-0.044,-0.024,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
615,1,3593.986,-0.049,-0.021,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
616,1,3593.996,-0.041,-0.022,0.991,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
617,1,3594.006,-0.039,-0.025,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
618,1,3594.016,-0.045,-0.019,0.987,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
619,1,3594.026,-0.045,-0.02,0.982,0.0,0.0,0.0,15,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
620,1,3594.036,-0.046,-0.023,0.983,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
621,1,3594.046,-0.046,-0.027,0.997,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
622,1,3594.056,-0.044,-0.019,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
623,1,3594.066,-0.046,-0.019,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
624,1,3594.076,-0.041,-0.026,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
625,1,3594.086,-0.045,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
626,1,3594.096,-0.043,-0.02,0.985,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
627,1,3594.106,-0.041,-0.023,0.987,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
628,1,3594.116,-0.044,-0.023,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
629,1,3594.126,-0.038,-0.021,0.992,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
630,1,3594.136,-0.047,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
631,1,3594.146,-0.046,-0.021,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
632,1,3594.156,-0.041,-0.023,0.988,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
633,1,3594.166,-0.042,-0.022,0.998,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
634,1,3594.176,-0.042,-0.018,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
635,1,3594.186,-0.047,-0.021,0.982,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
636,1,3594.196,-0.044,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
637,1,3594.206,-0.045,-0.023,0.983,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
638,1,3594.216,-0.044,-0.016,0.985,0.0,0.0,0.0,15,-12,-14,2.54,-1.26,-0.29,1.0,-0.011,0.022,-0.003,
639,1,3594.226,-0.044,-0.021,0.989,0.0,0.0,0.0,14,-12,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
640,1,3594.236,-0.043,-0.019,0.989,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
641,1,3594.246,-0.042,-0.022,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
642,1,3594.256,-0.047,-0.019,0.987,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
643,1,3594.266,-0.045,-0.024,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
644,1,3594.276,-0.044,-0.025,0.986,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
645,1,3594.286,-0.045,-0.025,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
646,1,3594.296,-0.045,-0.015,0.99,0.0,0.0,0.0,14,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
647,1,3594.306,-0.048,-0.021,0.987,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
648,1,3594.316,-0.039,-0.027,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
649,1,3594.326,-0.045,-0.019,0.982,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
650,1,3594.336,-0.048,-0.018,0.99,0.0,0.0,0.0,15,-11,-14,2.53,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
651,1,3594.346,-0.044,-0.023,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
652,1,3594.356,-0.04,-0.022,0.984,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
653,1,3594.366,-0.046,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
654,1,3594.376,-0.046,-0.02,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
655,1,3594.386,-0.041,-0.022,0.987,0.0,0.0,0.0,15,-12,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
656,1,3594.396,-0.04,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
657,1,3594.406,-0.043,-0.025,0.979,0.0,0.0,0.0,14,-11,-14,2.53,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
658,1,3594.416,-0.047,-0.024,0.985,0.0,0.0,0.0,14,-11,-14,2.53,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
659,1,3594.426,-0.042,-0.022,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
660,1,3594.436,-0.043,-0.02,0.992,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
661,1,3594.446,-0.047,-0.024,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
662,1,3594.456,-0.048,-0.021,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
663,1,3594.466,-0.043,-0.021,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
664,1,3594.476,-0.041,-0.026,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
665,1,3594.486,-0.046,-0.022,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
666,1,3594.496,-0.043,-0.018,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
667,1,3594.506,-0.045,-0.023,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
668,1,3594.516,-0.044,-0.027,0.99,0.0,0.0,0.0,15,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
669,1,3594.526,-0.046,-0.019,0.985,0.0,0.0,0.0,14,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
670,1,3594.536,-0.044,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
671,1,3594.546,-0.037,-0.025,0.986,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
672,1,3594.556,-0.045,-0.022,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
673,1,3594.566,-0.046,-0.02,0.983,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
674,1,3594.576,-0.048,-0.02,0.979,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
675,1,3594.586,-0.042,-0.026,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
676,1,3594.596,-0.046,-0.019,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
677,1,3594.606,-0.041,-0.023,0.994,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
678,1,3594.616,-0.046,-0.022,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
679,1,3594.626,-0.047,-0.021,0.99,0.0,0.0,0.0,15,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
680,1,3594.636,-0.043,-0.023,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
681,1,3594.646,-0.044,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
682,1,3594.656,-0.045,-0.025,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
683,1,3594.666,-0.043,-0.019,0.987,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
684,1,3594.676,-0.045,-0.023,0.99,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
685,1,3594.686,-0.046,-0.021,0.985,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
686,1,3594.696,-0.043,-0.019,0.984,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
687,1,3594.706,-0.044,-0.02,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
688,1,3594.716,-0.042,-0.027,0.986,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
689,1,3594.726,-0.05,-0.02,0.98,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
690,1,3594.736,-0.036,-0.018,0.992,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
691,1,3594.746,-0.044,-0.025,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
692,1,3594.756,-0.05,-0.021,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
693,1,3594.766,-0.044,-0.02,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
694,1,3594.776,-0.045,-0.022,0.985,0.0,0.0,0.0,14,-12,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
695,1,3594.786,-0.045,-0.023,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
696,1,3594.796,-0.045,-0.016,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
697,1,3594.806,-0.045,-0.024,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
698,1,3594.816,-0.045,-0.024,0.986,0.0,0.0,0.0,14,-11,-13,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
699,1,3594.826,-0.042,-0.021,0.984,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
700,1,3594.836,-0.044,-0.02,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
701,1,3594.846,-0.045,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
702,1,3594.856,-0.047,-0.021,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
703,1,3594.866,-0.043,-0.02,0.987,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
704,1,3594.876,-0.039,-0.023,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
705,1,3594.886,-0.053,-0.021,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
706,1,3594.896,-0.043,-0.02,0.99,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
707,1,3594.906,-0.039,-0.024,0.987,0.0,0.0,0.0,15,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
708,1,3594.916,-0.047,-0.02,0.987,0.0,0.0,0.0,14,-12,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
709,1,3594.926,-0.043,-0.017,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
710,1,3594.936,-0.042,-0.02,0.991,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
711,1,3594.946,-0.044,-0.021,0.989,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
712,1,3594.956,-0.045,-0.019,0.989,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
713,1,3594.966,-0.043,-0.021,0.981,0.0,0.0,0.0,15,-11,-13,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
714,1,3594.976,-0.042,-0.023,0.985,0.0,0.0,0.0,14,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
715,1,3594.986,-0.044,-0.026,0.988,0.0,0.0,0.0,15,-11,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
716,1,3594.996,-0.045,-0.02,0.989,0.0,0.0,0.0,14,-12,-14,2.54,-1.25,-0.29,1.0,-0.011,0.022,-0.003,
717,1,3595.006,-0.041,-0.022,0.992,0.0,0.0,0.0,15,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
718,1,3595.016,-0.046,-0.022,0.988,0.0,0.0,0.0,14,-11,-14,2.54,-1.24,-0.29,1.0,-0.011,0.022,-0.003,
