Time,Speed,accX,accY,accZ,Magnitude
50.803,1500,0.31625137,0.06575824,0.0581511,72.1754290013697
50.813,1500,-0.06574863,-0.15224176,-0.1958489,72.1754290013697
50.823,1500,0.13925137,0.07975824,0.1421511,72.1754290013697
50.833,1500,0.23925137,0.03575824,0.0081511,72.1754290013697
50.843,1500,-0.29174863,-0.11924176,-0.0398489,72.1754290013697
50.853,1500,0.19425137,0.10075824,0.1201511,72.1754290013697
50.863,1500,-0.25974863,-0.08224176,-0.0108489,72.1754290013697
50.873,1500,0.17825137,-0.06524176,-0.1578489,72.1754290013697
50.883,1500,0.03025137,0.09375824,0.0241511,72.1754290013697
50.893,1500,-0.26174863,-0.13024176,-0.0788489,72.1754290013697
50.903,1500,-0.01574863,-0.02424176,-0.1368489,72.1754290013697
50.913,1500,0.02125137,0.02375824,0.0461511,72.1754290013697
50.924,1500,0.13825137,-0.11824176,-0.1328489,72.1754290013697
50.933,1500,-0.16774863,0.00675824,0.0391511,72.1754290013697
50.944,1500,0.04225137,-0.02624176,0.0791511,72.1754290013697
50.953,1500,-0.33274863,-0.14724176,-0.1258489,72.1754290013697
50.963,1500,0.07525137,0.05375824,0.2961511,72.1754290013697
50.973,1500,-0.10974863,-0.17124176,-0.1788489,113.120012262936
50.983,1500,-0.06974863,-0.18524176,-0.2208489,113.120012262936
50.994,1500,-0.15174863,-0.14024176,-0.1728489,113.120012262936
51.004,1500,-0.12474863,-0.18524176,-0.2508489,113.120012262936
51.014,1500,-0.15074863,-0.06424176,0.1121511,113.120012262936
51.024,1500,0.04225137,0.03775824,0.2451511,113.120012262936
51.034,1500,0.08325137,-0.07424176,0.0481511,113.120012262936
51.044,1500,0.15925137,-0.03424176,0.1861511,113.120012262936
51.053,1500,-0.10274863,-0.12524176,-0.0318489,113.120012262936
51.063,1500,-0.05174863,-0.06324176,0.0541511,113.120012262936
51.073,1500,-0.01974863,-0.08924176,0.0151511,113.120012262936
51.083,1500,-0.02174863,-0.05024176,0.0021511,113.120012262936
51.093,1500,-0.00874863,-0.05424176,0.0031511,113.120012262936
51.104,1500,-0.00974863,-0.03724176,0.0151511,113.120012262936
51.114,1500,-0.01574863,-0.02624176,0.0041511,113.120012262936
51.124,1500,-0.01774863,-0.03524176,0.0041511,113.120012262936
51.134,1500,-0.02374863,-0.02624176,0.0001511,113.120012262936
51.144,1500,-0.01574863,-0.01724176,-0.0038489,113.120012262936
51.154,1500,-0.00474863,-0.01924176,-0.0028489,113.120012262936
51.163,1500,0.00525137,-0.00624176,-0.0018489,113.120012262936
51.174,1500,0.02725137,0.01075824,0.0061511,113.120012262936
51.183,1500,0.05725137,0.03075824,0.0041511,113.120012262936
51.193,1500,0.06325137,0.06775824,-0.0018489,113.120012262936
51.203,1500,0.09825137,0.09475824,0.0121511,113.120012262936
51.214,1500,0.07825137,0.10975824,0.0121511,113.120012262936
51.223,1500,0.11625137,0.13875824,-0.0078489,113.120012262936
51.233,1500,0.18325137,0.17575824,-0.0378489,113.120012262936
51.244,1500,0.07725137,0.15975824,-0.0768489,113.120012262936
51.253,1500,0.02625137,0.15375824,-0.0328489,113.120012262936
51.264,1500,-0.05174863,0.12075824,-0.1478489,113.120012262936
51.273,1500,0.13125137,0.19275824,0.1161511,113.120012262936
51.283,1500,0.18125137,0.12875824,0.1601511,113.120012262936
51.294,1500,0.16825137,0.14775824,0.1881511,113.120012262936
51.303,1500,-0.01974863,-0.04224176,-0.3518489,113.120012262936
51.313,1500,0.10425137,0.12475824,0.2441511,113.120012262936
51.324,1500,-0.01774863,-0.00724176,-0.0958489,113.120012262936
51.333,1500,0.04625137,0.02175824,-0.0458489,113.120012262936
51.343,1500,0.04025137,-0.03824176,-0.1898489,113.120012262936
51.354,1500,-0.05974863,-0.03324176,-0.1548489,113.120012262936
51.363,1500,0.11625137,0.00375824,0.0111511,113.120012262936
51.373,1500,0.28125137,0.02975824,0.2311511,113.120012262936
51.383,1500,0.29025137,0.22175824,0.4761511,113.120012262936
51.393,1500,-0.21374863,0.05775824,-0.0558489,113.120012262936
51.403,1500,-0.21674863,-0.08524176,-0.2878489,113.120012262936
51.413,1500,-0.40574863,-0.24124176,-0.4268489,113.120012262936
51.423,1500,-0.46374863,-0.07224176,-0.1268489,113.120012262936
51.434,1500,0.08725137,0.10675824,0.4421511,113.120012262936
51.443,1500,0.22125137,0.09575824,0.1841511,113.120012262936
51.453,1500,-0.32574863,-0.20924176,-0.3298489,113.120012262936
51.464,1500,-0.16574863,-0.02124176,-0.1688489,113.120012262936
51.474,1500,0.10825137,0.12075824,0.2261511,113.120012262936
51.484,1500,0.13625137,0.09275824,0.4371511,136.544703153836
51.493,1500,-0.07074863,0.14975824,0.3951511,136.544703153836
51.504,1500,0.14725137,0.10575824,0.1761511,136.544703153836
51.514,1500,-0.26574863,-0.15224176,-0.1658489,136.544703153836
51.523,1500,0.02325137,-0.09824176,-0.2648489,136.544703153836
51.534,1500,-0.03374863,-0.12024176,-0.2318489,136.544703153836
51.543,1500,0.21525137,0.06075824,0.1051511,136.544703153836
51.553,1500,0.36525137,0.24375824,0.4681511,136.544703153836
51.564,1500,-0.07574863,0.07775824,0.0081511,136.544703153836
51.573,1500,-0.40174863,-0.04924176,-0.1748489,136.544703153836
51.583,1500,-0.14074863,-0.02324176,0.0681511,136.544703153836
51.594,1500,0.16725137,-0.07824176,-0.0158489,136.544703153836
51.603,1500,0.04125137,-0.06224176,0.0541511,136.544703153836
51.613,1500,0.07925137,-0.01924176,0.2241511,136.544703153836
51.624,1500,-0.33974863,-0.31324176,0.0351511,136.544703153836
51.633,1500,0.22225137,-0.20124176,0.0021511,136.544703153836
51.643,1500,0.00025137,-0.12924176,0.1501511,136.544703153836
51.654,1500,-0.10274863,-0.27824176,-0.2208489,136.544703153836
51.664,1500,-0.06374863,-0.26224176,-0.0108489,136.544703153836
51.673,1500,0.08025137,-0.18924176,0.0551511,136.544703153836
51.683,1500,-0.06874863,-0.20624176,0.0281511,136.544703153836
51.694,1500,-0.09674863,-0.16524176,0.0161511,136.544703153836
51.703,1500,-0.02274863,-0.10224176,0.0161511,136.544703153836
51.714,1500,-0.00774863,-0.11424176,0.0011511,136.544703153836
51.724,1500,-0.00774863,-0.04624176,0.0001511,136.544703153836
51.733,1500,-0.04974863,-0.03624176,-0.0188489,136.544703153836
51.743,1500,-0.03574863,-0.08024176,-0.0038489,136.544703153836
51.754,1500,-0.03274863,-0.05924176,-0.0118489,136.544703153836
51.763,1500,0.04025137,-0.02124176,0.0021511,136.544703153836
51.773,1500,-0.08074863,-0.21724176,-0.0978489,136.544703153836
51.784,1500,-0.03574863,-0.20824176,0.0081511,136.544703153836
51.793,1500,-0.14374863,-0.28924176,0.0011511,136.544703153836
51.803,1500,-0.09974863,-0.30624176,0.0391511,136.544703153836
51.814,1500,0.03025137,-0.21524176,0.0381511,136.544703153836
51.823,1500,-0.02574863,-0.21524176,0.0551511,136.544703153836
51.833,1500,-0.01074863,-0.21424176,0.0091511,136.544703153836
51.844,1500,-0.03174863,-0.18924176,-0.0768489,136.544703153836
51.853,1500,-0.29574863,-0.23324176,-0.1048489,136.544703153836
51.863,1500,-0.04774863,-0.11624176,0.0961511,136.544703153836
51.874,1500,-0.04674863,-0.11824176,0.0581511,136.544703153836
51.883,1500,-0.23574863,-0.11724176,0.0341511,136.544703153836
51.894,1500,-0.32474863,-0.10024176,-0.0678489,136.544703153836
51.904,1500,0.05325137,-0.06924176,0.0381511,136.544703153836
51.913,1500,0.26625137,0.03075824,0.1861511,136.544703153836
51.924,1500,0.26425137,0.08175824,0.2051511,136.544703153836
51.934,1500,0.13525137,0.09075824,0.1121511,136.544703153836
51.943,1500,0.12125137,0.00275824,0.0161511,136.544703153836
51.954,1500,0.28625137,0.01775824,-0.0608489,136.544703153836
51.963,1500,0.19125137,-0.02624176,-0.1238489,136.544703153836
51.974,1500,-0.05574863,-0.02524176,0.0291511,136.544703153836
51.984,1500,-0.01774863,0.06775824,0.0171511,136.544703153836
51.993,1500,0.01025137,0.02875824,0.0651511,136.544703153836
52.004,1500,0.00125137,-0.07424176,0.0871511,79.7649706780213
52.014,1500,-0.08874863,-0.01124176,-0.0918489,79.7649706780213
52.023,1500,0.10125137,0.00575824,-0.0328489,79.7649706780213
52.034,1500,0.07425137,-0.05624176,0.0441511,79.7649706780213
52.043,1500,-0.24474863,-0.01724176,-0.1148489,79.7649706780213
52.053,1500,-0.23774863,-0.04224176,-0.1118489,79.7649706780213
52.064,1500,-0.00774863,-0.07024176,-0.1108489,79.7649706780213
52.073,1500,-0.19874863,-0.02724176,0.0241511,79.7649706780213
52.084,1500,-0.08274863,0.02575824,0.1101511,79.7649706780213
52.094,1500,0.20925137,0.04575824,0.0521511,79.7649706780213
52.103,1500,0.08825137,0.04775824,0.0491511,79.7649706780213
52.114,1500,0.02625137,-0.05124176,-0.1998489,79.7649706780213
52.124,1500,-0.20974863,-0.06524176,-0.3088489,79.7649706780213
52.133,1500,-0.12774863,-0.08224176,-0.1728489,79.7649706780213
52.144,1500,0.05125137,0.14775824,0.3371511,79.7649706780213
52.153,1500,0.25725137,0.17175824,0.2811511,79.7649706780213
52.163,1500,0.21825137,0.20375824,0.1671511,79.7649706780213
52.174,1500,-0.07874863,0.09875824,0.1141511,79.7649706780213
52.183,1500,0.37025137,0.19475824,-0.1068489,79.7649706780213
52.194,1500,-0.04274863,0.15175824,-0.1148489,79.7649706780213
52.204,1500,0.08325137,0.12675824,-0.1258489,79.7649706780213
52.213,1500,0.28925137,0.22375824,0.0311511,79.7649706780213
52.224,1500,0.19325137,0.10475824,-0.0288489,79.7649706780213
52.234,1500,0.17025137,0.14575824,0.0041511,79.7649706780213
52.243,1500,0.06925137,0.12075824,0.0181511,79.7649706780213
52.254,1500,0.04625137,0.06675824,0.0051511,79.7649706780213
52.264,1500,0.06425137,0.04975824,-0.0088489,79.7649706780213
52.274,1500,0.07725137,0.02975824,0.0011511,79.7649706780213
52.284,1500,0.04225137,0.04075824,0.0061511,79.7649706780213
52.293,1500,0.01125137,0.03175824,-0.0038489,79.7649706780213
52.304,1500,0.01825137,0.00175824,0.0091511,79.7649706780213
52.314,1500,0.00625137,-0.00224176,-0.0018489,79.7649706780213
52.323,1500,0.00325137,-0.00324176,0.0081511,79.7649706780213
52.334,1500,0.00725137,-0.02224176,-0.0078489,79.7649706780213
52.344,1500,0.01325137,-0.02424176,-0.0028489,79.7649706780213
52.353,1500,-0.00074863,-0.04124176,0.0001511,79.7649706780213
52.364,1500,-0.02374863,-0.04924176,0.0041511,79.7649706780213
52.374,1500,0.01425137,-0.05724176,0.0181511,79.7649706780213
52.384,1500,-0.01274863,-0.08424176,0.0011511,79.7649706780213
52.394,1500,0.01725137,-0.08224176,0.0031511,79.7649706780213
52.403,1500,-0.00974863,-0.08124176,0.0271511,79.7649706780213
52.414,1500,-0.08874863,-0.10624176,0.0411511,79.7649706780213
52.424,1500,-0.08074863,-0.09824176,0.0451511,79.7649706780213
52.433,1500,-0.07074863,-0.13824176,-0.0718489,79.7649706780213
52.444,1500,0.09525137,-0.07924176,0.0091511,79.7649706780213
52.454,1500,-0.17874863,-0.09924176,0.0251511,79.7649706780213
52.463,1500,0.00025137,-0.04024176,0.1351511,79.7649706780213
52.474,1500,-0.01574863,-0.16324176,-0.0808489,79.7649706780213
52.484,1500,-0.03774863,-0.09224176,-0.0288489,79.7649706780213
52.494,1500,-0.15974863,-0.10424176,-0.0928489,79.7649706780213
52.503,1500,0.07325137,0.02075824,0.0531511,79.7649706780213
52.514,1500,0.13525137,-0.02024176,-0.0098489,92.1291712617945
52.524,1500,-0.07374863,-0.01224176,0.0791511,92.1291712617945
52.533,1500,-0.36574863,-0.11624176,-0.1148489,92.1291712617945
52.544,1500,0.18225137,0.06075824,0.0441511,92.1291712617945
52.554,1500,0.07925137,-0.08324176,-0.1258489,92.1291712617945
52.564,1500,0.00525137,0.07075824,0.1841511,92.1291712617945
52.574,1500,-0.01374863,-0.10024176,-0.1548489,92.1291712617945
52.583,1500,-0.16174863,-0.03224176,0.0341511,92.1291712617945
52.594,1500,0.28425137,0.02275824,-0.0088489,92.1291712617945
52.604,1500,-0.20574863,-0.06824176,-0.0128489,92.1291712617945
52.613,1500,0.05525137,0.04675824,0.1411511,92.1291712617945
52.624,1500,-0.04774863,-0.01024176,-0.0458489,92.1291712617945
52.634,1500,0.03925137,-0.05224176,0.0151511,92.1291712617945
52.644,1500,0.05325137,-0.01524176,-0.0078489,92.1291712617945
52.654,1500,0.22525137,-0.03224176,0.0071511,92.1291712617945
52.663,1500,0.00725137,0.04375824,0.0461511,92.1291712617945
52.674,1500,0.00125137,-0.11524176,-0.0478489,92.1291712617945
52.684,1500,0.09225137,0.01675824,-0.0018489,92.1291712617945
52.693,1500,-0.27074863,-0.03224176,-0.0098489,92.1291712617945
52.704,1500,0.16125137,-0.06924176,-0.0488489,92.1291712617945
52.714,1500,-0.12774863,-0.00124176,0.0911511,92.1291712617945
52.724,1500,-0.04274863,-0.02624176,0.0611511,92.1291712617945
52.734,1500,0.02425137,-0.03724176,-0.0468489,92.1291712617945
52.744,1500,-0.13474863,-0.01524176,0.0051511,92.1291712617945
52.754,1500,-0.08874863,-0.01324176,-0.0398489,92.1291712617945
52.764,1500,-0.21474863,-0.11024176,-0.1598489,92.1291712617945
52.774,1500,0.18125137,0.07675824,0.0501511,92.1291712617945
52.784,1500,-0.10474863,-0.05024176,-0.0328489,92.1291712617945
52.794,1500,0.19025137,-0.06124176,-0.1578489,92.1291712617945
52.803,1500,-0.07574863,0.03675824,0.0471511,92.1291712617945
52.814,1500,0.01425137,-0.04024176,0.0301511,92.1291712617945
52.824,1500,0.09325137,-0.00624176,-0.0648489,92.1291712617945
52.833,1500,-0.04074863,0.01475824,0.1491511,92.1291712617945
52.844,1500,-0.04474863,-0.08724176,-0.1558489,92.1291712617945
52.854,1500,-0.02874863,0.01575824,0.0841511,92.1291712617945
52.863,1500,0.20425137,-0.00124176,0.0141511,92.1291712617945
52.874,1500,-0.09174863,-0.04424176,-0.0798489,92.1291712617945
52.884,1500,-0.00574863,0.00975824,0.1111511,92.1291712617945
52.894,1500,-0.06574863,0.06775824,0.0831511,92.1291712617945
52.904,1500,0.02525137,-0.07424176,-0.0478489,92.1291712617945
52.914,1500,0.22625137,-0.01324176,-0.0608489,92.1291712617945
52.924,1500,-0.14574863,0.07575824,0.1691511,92.1291712617945
52.934,1500,0.11425137,-0.17024176,-0.2288489,92.1291712617945
52.943,1500,-0.21874863,0.05975824,0.1741511,92.1291712617945
52.954,1500,0.11725137,0.03975824,0.0361511,92.1291712617945
52.964,1500,0.06925137,0.00575824,-0.0598489,92.1291712617945
52.974,1500,0.16625137,0.06675824,0.1021511,92.1291712617945
52.984,1500,-0.15174863,-0.10324176,-0.1658489,92.1291712617945
52.994,1500,-0.10774863,0.03875824,0.0911511,92.1291712617945
53.004,1500,0.24225137,0.01375824,-0.0148489,92.1291712617945
53.014,1500,-0.02674863,-0.03524176,-0.0388489,92.1291712617945
53.023,1500,0.15525137,-0.03924176,-0.0738489,92.1291712617945
53.034,1500,0.06725137,0.01075824,0.0201511,92.1291712617945
53.044,1500,-0.06674863,-0.03824176,0.0641511,92.1291712617945
53.053,1500,-0.06474863,-0.07124176,-0.1668489,114.562191961641
53.064,1500,0.05225137,0.04475824,0.1301511,114.562191961641
53.074,1500,0.08325137,-0.12824176,-0.2218489,114.562191961641
53.084,1500,-0.21074863,-0.05624176,-0.0368489,114.562191961641
53.094,1500,0.20025137,0.03275824,0.1061511,114.562191961641
53.104,1500,-0.20374863,-0.10524176,-0.1628489,114.562191961641
53.114,1500,0.23425137,0.03475824,0.0731511,114.562191961641
53.123,1500,-0.09374863,0.01375824,0.0021511,114.562191961641
53.134,1500,-0.12874863,-0.02424176,0.0041511,114.562191961641
53.144,1500,0.42825137,0.03175824,0.0261511,114.562191961641
53.154,1500,-0.06774863,0.03975824,0.1291511,114.562191961641
53.164,1500,0.14925137,-0.07124176,-0.0738489,114.562191961641
53.174,1500,-0.03774863,0.03575824,0.1001511,114.562191961641
53.184,1500,0.08625137,-0.01524176,-0.0028489,114.562191961641
53.194,1500,-0.16774863,-0.11224176,-0.0878489,114.562191961641
53.204,1500,0.06725137,0.12275824,0.2521511,114.562191961641
53.214,1500,-0.01274863,-0.08124176,-0.1938489,114.562191961641
53.224,1500,-0.22474863,0.04675824,0.0681511,114.562191961641
53.234,1500,0.11625137,0.04375824,0.0311511,114.562191961641
53.244,1500,0.12325137,0.01375824,-0.0858489,114.562191961641
53.254,1500,0.03225137,0.03775824,0.0781511,114.562191961641
53.264,1500,-0.05874863,0.10875824,0.1171511,114.562191961641
53.274,1500,0.18025137,0.07575824,-0.0258489,114.562191961641
53.284,1500,0.03025137,0.03875824,0.0001511,114.562191961641
53.294,1500,0.04525137,0.06375824,-0.0248489,114.562191961641
53.304,1500,-0.04974863,0.05475824,0.0091511,114.562191961641
53.314,1500,0.02225137,0.04775824,-0.0108489,114.562191961641
53.324,1500,0.04925137,0.04275824,-0.0258489,114.562191961641
53.334,1500,0.02825137,0.03375824,-0.0528489,114.562191961641
53.344,1500,0.05525137,0.04775824,-0.0118489,114.562191961641
53.354,1500,0.01825137,0.04175824,-0.0168489,114.562191961641
53.364,1500,0.00925137,0.04975824,0.0311511,114.562191961641
53.374,1500,0.00925137,0.02675824,-0.0118489,114.562191961641
53.384,1500,0.01925137,0.02575824,-0.0018489,114.562191961641
53.394,1500,0.04225137,0.01575824,0.0031511,114.562191961641
53.404,1500,0.04325137,0.01375824,-0.0048489,114.562191961641
53.414,1500,0.03425137,0.01375824,0.0001511,114.562191961641
53.425,1500,0.01725137,0.00475824,0.0001511,114.562191961641
53.434,1500,0.00125137,-0.00424176,0.0001511,114.562191961641
53.444,1500,-0.02074863,-0.02724176,0.0061511,114.562191961641
53.454,1500,-0.04474863,-0.06724176,0.0031511,114.562191961641
53.464,1500,-0.04774863,-0.12124176,0.0051511,114.562191961641
53.474,1500,-0.06774863,-0.17324176,0.0081511,114.562191961641
53.484,1500,-0.07274863,-0.21424176,0.0181511,114.562191961641
53.494,1500,-0.10174863,-0.29424176,0.0231511,114.562191961641
53.504,1500,-0.07774863,-0.34624176,0.0301511,114.562191961641
53.515,1500,-0.11674863,-0.35424176,0.0351511,114.562191961641
53.524,1500,-0.14374863,-0.35724176,0.0371511,114.562191961641
53.534,1500,-0.10674863,-0.33324176,0.0411511,114.562191961641
53.544,1500,-0.28074863,-0.29824176,-0.0158489,114.562191961641
53.554,1500,-0.27874863,-0.26624176,0.0081511,114.562191961641
53.565,1500,-0.25074863,-0.20824176,-0.0028489,114.562191961641
53.574,1500,-0.00474863,-0.12224176,0.0501511,119.265429895466
53.585,1500,-0.12174863,-0.04224176,-0.0208489,119.265429895466
53.594,1500,-0.01474863,-0.03024176,0.1081511,119.265429895466
53.604,1500,-0.27074863,-0.07824176,-0.0108489,119.265429895466
53.614,1500,0.05725137,-0.02124176,-0.0778489,119.265429895466
53.624,1500,-0.10274863,-0.02724176,-0.0098489,119.265429895466
53.634,1500,-0.04574863,-0.01924176,-0.0868489,119.265429895466
53.644,1500,0.07925137,0.04075824,-0.0458489,119.265429895466
53.655,1500,0.14325137,0.10075824,0.0921511,119.265429895466
53.664,1500,-0.15274863,-0.02824176,0.0101511,119.265429895466
53.674,1500,-0.14974863,-0.04524176,0.0571511,119.265429895466
53.684,1500,0.17725137,-0.03724176,0.0211511,119.265429895466
53.694,1500,0.02325137,0.02175824,0.0591511,119.265429895466
53.704,1500,0.02625137,0.09775824,-0.0518489,119.265429895466
53.714,1500,-0.03874863,0.15075824,0.0381511,119.265429895466
53.724,1500,-0.16674863,0.02875824,-0.0268489,119.265429895466
53.735,1500,-0.05674863,-0.02824176,0.0541511,119.265429895466
53.745,1500,-0.00974863,-0.04224176,-0.0118489,119.265429895466
53.755,1500,0.10825137,0.00875824,0.0541511,119.265429895466
53.765,1500,0.08125137,0.12675824,-0.0098489,119.265429895466
53.775,1500,0.07525137,0.26775824,0.0301511,119.265429895466
53.784,1500,0.22225137,0.30775824,-0.0038489,119.265429895466
53.794,1500,0.13825137,0.21075824,0.0421511,119.265429895466
53.804,1500,0.04225137,0.22575824,0.0431511,119.265429895466
53.814,1500,0.25725137,0.29875824,0.0051511,119.265429895466
53.824,1500,0.18625137,0.24675824,-0.0598489,119.265429895466
53.834,1500,0.16925137,0.29875824,-0.0008489,119.265429895466
53.844,1500,0.15025137,0.25675824,-0.0158489,119.265429895466
53.855,1500,0.18325137,0.22275824,0.0101511,119.265429895466
53.864,1500,0.11825137,0.17475824,0.0211511,119.265429895466
53.874,1500,0.06925137,0.09275824,0.0171511,119.265429895466
53.884,1500,0.04825137,0.00875824,-0.0018489,119.265429895466
53.894,1500,0.00725137,-0.00624176,-0.0128489,119.265429895466
53.905,1500,0.04025137,0.01775824,-0.0108489,119.265429895466
53.914,1500,0.02525137,0.00775824,0.0001511,119.265429895466
53.924,1500,-0.02174863,-0.02824176,0.0171511,119.265429895466
53.935,1500,-0.08974863,-0.11424176,0.0151511,119.265429895466
53.944,1500,-0.15174863,-0.22324176,0.0041511,119.265429895466
53.954,1500,-0.05774863,-0.26524176,0.0311511,119.265429895466
53.964,1500,-0.07074863,-0.31024176,0.0131511,119.265429895466
53.974,1500,-0.06074863,-0.32724176,0.0201511,119.265429895466
53.985,1500,-0.05774863,-0.31924176,0.0221511,119.265429895466
53.994,1500,-0.07574863,-0.28924176,0.0451511,119.265429895466
54.005,1500,-0.18474863,-0.27724176,-0.0508489,119.265429895466
54.014,1500,-0.15474863,-0.29324176,-0.0198489,119.265429895466
54.024,1500,0.00625137,-0.26824176,0.0071511,119.265429895466
54.034,1500,-0.12074863,-0.21124176,0.0471511,119.265429895466
54.044,1500,0.04725137,-0.11824176,-0.0118489,119.265429895466
54.055,1500,-0.10374863,-0.07824176,-0.0828489,119.265429895466
54.064,1500,0.11725137,0.08375824,0.0611511,119.265429895466
54.075,1500,-0.09174863,-0.02724176,-0.0598489,119.265429895466
54.084,1500,-0.02674863,0.00375824,0.0911511,119.265429895466
54.095,1500,0.15125137,-0.04524176,-0.0098489,235.155314779661
54.104,1500,-0.09874863,-0.11924176,-0.0908489,235.155314779661
54.114,1500,0.02525137,-0.00924176,-0.0798489,235.155314779661
54.125,1500,0.00425137,0.02275824,-0.1208489,235.155314779661
54.135,1500,-0.21874863,0.03375824,-0.2008489,235.155314779661
54.145,1500,-0.25874863,0.04275824,0.1001511,235.155314779661
54.155,1500,-0.06174863,-0.00324176,0.1291511,235.155314779661
54.165,1500,-0.07274863,0.01375824,0.1731511,235.155314779661
54.175,1500,0.08025137,-0.03524176,0.0351511,235.155314779661
54.184,1500,-0.10974863,-0.00724176,0.0681511,235.155314779661
54.194,1500,0.12525137,0.15575824,0.0651511,235.155314779661
54.205,1500,0.06925137,0.12075824,0.0121511,235.155314779661
54.215,1500,-0.01174863,0.07775824,0.0851511,235.155314779661
54.224,1500,-0.02374863,-0.01324176,0.0841511,235.155314779661
54.234,1500,0.15025137,0.01375824,-0.0048489,235.155314779661
54.244,1500,0.09025137,0.18075824,0.1111511,235.155314779661
54.255,1500,0.05725137,0.20775824,-0.0208489,235.155314779661
54.265,1500,0.21125137,0.34575824,0.0391511,235.155314779661
54.274,1500,0.24025137,0.33675824,0.0131511,235.155314779661
54.285,1500,0.09525137,0.26575824,-0.1178489,235.155314779661
54.294,1500,0.18425137,0.27675824,-0.0028489,235.155314779661
54.304,1500,0.16325137,0.23475824,-0.0428489,235.155314779661
54.315,1500,0.15925137,0.19275824,-0.0158489,235.155314779661
54.324,1500,0.14825137,0.18675824,-0.0008489,235.155314779661
54.334,1500,0.15125137,0.20775824,-0.0148489,235.155314779661
54.345,1500,0.12225137,0.18775824,-0.0148489,235.155314779661
54.354,1500,0.07825137,0.11275824,0.0001511,235.155314779661
54.365,1500,0.06125137,0.02475824,0.0051511,235.155314779661
54.374,1500,0.03025137,-0.06924176,0.0051511,235.155314779661
54.385,1500,-0.04474863,-0.14324176,-0.0038489,235.155314779661
54.394,1500,-0.05474863,-0.16324176,0.0021511,235.155314779661
54.405,1500,-0.03274863,-0.20724176,0.0241511,235.155314779661
54.415,1500,-0.09274863,-0.26624176,0.0381511,235.155314779661
54.424,1500,-0.12474863,-0.31524176,0.0141511,235.155314779661
54.435,1500,-0.15174863,-0.37524176,0.0131511,235.155314779661
54.444,1500,-0.14974863,-0.42624176,-0.0108489,235.155314779661
54.455,1500,-0.28074863,-0.35424176,-0.0898489,235.155314779661
54.464,1500,-0.33274863,-0.34724176,-0.2968489,235.155314779661
54.475,1500,0.12525137,-0.08324176,0.4391511,235.155314779661
54.485,1500,0.34925137,-0.03824176,0.2331511,235.155314779661
54.495,1500,-0.21674863,-0.35724176,0.0041511,235.155314779661
54.505,1500,-0.05374863,-0.11724176,0.2281511,235.155314779661
54.515,1500,-0.30574863,-0.17124176,-0.3298489,235.155314779661
54.525,1500,0.02025137,0.01475824,-0.1178489,235.155314779661
54.535,1500,0.15325137,0.01175824,-0.0738489,235.155314779661
54.545,1500,-0.04074863,-0.05524176,-0.0258489,235.155314779661
54.555,1500,-0.11774863,-0.01424176,-0.0448489,235.155314779661
54.565,1500,-0.08274863,0.01875824,0.0581511,235.155314779661
54.575,1500,-0.14374863,-0.19424176,-0.1828489,235.155314779661
54.585,1500,-0.19274863,-0.09624176,-0.1508489,235.155314779661
54.595,1500,-0.12874863,0.06575824,-0.2158489,235.155314779661
54.605,1500,0.03625137,-0.01724176,-0.1948489,235.155314779661
54.615,1500,-0.07274863,-0.11724176,-0.2668489,262.814022052198
54.625,1500,-0.16774863,-0.00824176,-0.1308489,262.814022052198
54.635,1500,0.27525137,0.04875824,0.3131511,262.814022052198
54.645,1500,0.06225137,-0.01524176,0.2551511,262.814022052198
54.655,1500,0.00325137,0.15075824,0.1661511,262.814022052198
54.664,1500,0.13425137,0.29975824,0.2061511,262.814022052198
54.675,1500,0.12825137,0.26275824,0.0201511,262.814022052198
54.685,1500,0.05725137,0.18575824,-0.0398489,262.814022052198
54.695,1500,0.06325137,0.29575824,0.0671511,262.814022052198
54.705,1500,0.16625137,0.37575824,-0.0648489,262.814022052198
54.714,1500,0.23125137,0.32575824,-0.0288489,262.814022052198
54.725,1500,0.25925137,0.31175824,0.0981511,262.814022052198
54.735,1500,0.25625137,0.30975824,-0.0058489,262.814022052198
54.744,1500,0.27725137,0.30575824,-0.0008489,262.814022052198
54.755,1500,0.18325137,0.27675824,-0.0598489,262.814022052198
54.765,1500,0.19425137,0.23275824,-0.0248489,262.814022052198
54.775,1500,0.12025137,0.12875824,-0.0108489,262.814022052198
54.785,1500,0.08025137,0.06875824,0.0121511,262.814022052198
54.795,1500,-0.00274863,0.02975824,-0.0018489,262.814022052198
54.804,1500,-0.12474863,-0.00524176,0.0001511,262.814022052198
54.814,1500,0.02725137,0.06775824,-0.0068489,262.814022052198
54.825,1500,0.07425137,0.09675824,-0.0028489,262.814022052198
54.835,1500,0.03025137,0.05875824,-0.0008489,262.814022052198
54.844,1500,0.04225137,0.00375824,-0.0028489,262.814022052198
54.855,1500,0.04725137,0.09975824,-0.0548489,262.814022052198
54.865,1500,0.13325137,0.23175824,-0.0828489,262.814022052198
54.874,1500,0.14025137,0.27275824,-0.0258489,262.814022052198
54.885,1500,0.20525137,0.27675824,0.0041511,262.814022052198
54.895,1500,0.24925137,0.32375824,-0.0328489,262.814022052198
54.904,1500,0.27325137,0.36775824,-0.0468489,262.814022052198
54.915,1500,0.25725137,0.33275824,0.0051511,262.814022052198
54.924,1500,0.27725137,0.37375824,0.0191511,262.814022052198
54.935,1500,0.26125137,0.33575824,-0.0198489,262.814022052198
