frame,id,timestamp(s),accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,eulerRoll,eulerPitch,eulerYaw,quatW,quatX,quatY,quatZ,
580,1,25354.776,-0.046,0.094,0.984,0.0,0.0,0.0,12,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
581,1,25354.786,-0.05,0.093,0.983,0.0,0.0,0.0,12,-12,-16,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
582,1,25354.796,-0.045,0.086,0.99,0.0,0.0,0.0,12,-12,-16,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
583,1,25354.806,-0.042,0.086,0.989,0.0,0.0,0.0,12,-12,-16,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
584,1,25354.816,-0.047,0.09,0.983,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
585,1,25354.826,-0.047,0.09,0.986,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
586,1,25354.836,-0.046,0.087,0.989,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
587,1,25354.846,-0.045,0.088,0.986,0.0,0.0,0.0,12,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
588,1,25354.856,-0.048,0.092,0.983,0.0,0.0,0.0,13,-11,-15,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
589,1,25354.867,-0.047,0.092,0.983,0.0,0.0,0.0,12,-12,-15,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
590,1,25354.877,-0.043,0.086,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
591,1,25354.887,-0.043,0.089,0.988,0.0,0.0,0.0,13,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
592,1,25354.897,-0.049,0.093,0.985,0.0,0.0,0.0,13,-12,-16,2.67,5.21,2.45,0.998,0.045,0.024,0.022,
593,1,25354.907,-0.047,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
594,1,25354.917,-0.044,0.088,0.99,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
595,1,25354.927,-0.045,0.091,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
596,1,25354.936,-0.048,0.092,0.982,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
597,1,25354.946,-0.045,0.092,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
598,1,25354.956,-0.046,0.085,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
599,1,25354.966,-0.049,0.092,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
600,1,25354.976,-0.049,0.095,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
601,1,25354.986,-0.046,0.09,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
602,1,25354.996,-0.042,0.087,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
603,1,25355.006,-0.047,0.092,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
604,1,25355.017,-0.048,0.093,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
605,1,25355.027,-0.043,0.088,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
606,1,25355.037,-0.045,0.089,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
607,1,25355.047,-0.047,0.093,0.986,0.0,0.0,0.0,13,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
608,1,25355.057,-0.046,0.09,0.985,0.0,0.0,0.0,13,-12,-15,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
609,1,25355.067,-0.049,0.091,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
610,1,25355.077,-0.045,0.09,0.986,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
611,1,25355.087,-0.047,0.091,0.985,0.0,0.0,0.0,13,-12,-16,2.67,5.22,2.45,0.998,0.045,0.024,0.022,
612,1,25355.097,-0.049,0.093,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
613,1,25355.107,-0.047,0.091,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
614,1,25355.117,-0.046,0.087,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
615,1,25355.127,-0.047,0.093,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
616,1,25355.137,-0.047,0.091,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
617,1,25355.147,-0.047,0.088,0.99,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
618,1,25355.157,-0.043,0.088,0.989,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
619,1,25355.167,-0.046,0.091,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
620,1,25355.177,-0.047,0.091,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
621,1,25355.187,-0.046,0.09,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.23,2.45,0.998,0.045,0.024,0.022,
622,1,25355.197,-0.043,0.091,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
623,1,25355.207,-0.044,0.09,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
624,1,25355.217,-0.048,0.089,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
625,1,25355.227,-0.046,0.09,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
626,1,25355.237,-0.047,0.092,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
627,1,25355.247,-0.046,0.09,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
628,1,25355.257,-0.045,0.091,0.983,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
629,1,25355.267,-0.048,0.093,0.988,0.0,0.0,0.0,12,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
630,1,25355.277,-0.046,0.092,0.987,0.0,0.0,0.0,12,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
631,1,25355.287,-0.047,0.09,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
632,1,25355.297,-0.047,0.092,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
633,1,25355.307,-0.045,0.09,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
634,1,25355.317,-0.046,0.088,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
635,1,25355.327,-0.045,0.09,0.987,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
636,1,25355.337,-0.046,0.095,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
637,1,25355.347,-0.046,0.087,0.983,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
638,1,25355.357,-0.046,0.087,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
639,1,25355.367,-0.043,0.093,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
640,1,25355.377,-0.043,0.089,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
641,1,25355.387,-0.045,0.089,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
642,1,25355.397,-0.046,0.094,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
643,1,25355.407,-0.044,0.09,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
644,1,25355.417,-0.045,0.09,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
645,1,25355.427,-0.049,0.094,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
646,1,25355.437,-0.048,0.091,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
647,1,25355.447,-0.044,0.086,0.988,0.0,0.0,0.0,13,-11,-16,2.68,5.23,2.45,0.998,0.045,0.024,0.022,
648,1,25355.457,-0.046,0.092,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
649,1,25355.467,-0.048,0.094,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
650,1,25355.477,-0.044,0.09,0.989,0.0,0.0,0.0,12,-11,-15,2.68,5.23,2.45,0.998,0.045,0.024,0.022,
651,1,25355.487,-0.047,0.088,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
652,1,25355.497,-0.048,0.095,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
653,1,25355.507,-0.045,0.088,0.984,0.0,0.0,0.0,12,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
654,1,25355.517,-0.046,0.088,0.989,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
655,1,25355.527,-0.047,0.091,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
656,1,25355.537,-0.047,0.093,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
657,1,25355.547,-0.047,0.089,0.982,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
658,1,25355.557,-0.044,0.089,0.986,0.0,0.0,0.0,13,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
659,1,25355.567,-0.047,0.09,0.986,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
660,1,25355.577,-0.046,0.091,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
661,1,25355.587,-0.046,0.092,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
662,1,25355.597,-0.046,0.089,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
663,1,25355.607,-0.047,0.093,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
664,1,25355.617,-0.05,0.092,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
665,1,25355.627,-0.044,0.091,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
666,1,25355.637,-0.045,0.088,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
667,1,25355.647,-0.049,0.091,0.986,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
668,1,25355.657,-0.049,0.092,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
669,1,25355.667,-0.046,0.091,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
670,1,25355.677,-0.043,0.088,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
671,1,25355.687,-0.047,0.091,0.982,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
672,1,25355.697,-0.048,0.093,0.983,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
673,1,25355.707,-0.045,0.089,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
674,1,25355.717,-0.044,0.088,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
675,1,25355.727,-0.048,0.092,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
676,1,25355.737,-0.049,0.096,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
677,1,25355.747,-0.045,0.088,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
678,1,25355.757,-0.043,0.086,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
679,1,25355.767,-0.048,0.096,0.984,0.0,0.0,0.0,13,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
680,1,25355.777,-0.05,0.092,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
681,1,25355.787,-0.045,0.091,0.99,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
682,1,25355.797,-0.046,0.087,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
683,1,25355.807,-0.048,0.094,0.986,0.0,0.0,0.0,12,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
684,1,25355.817,-0.046,0.09,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
685,1,25355.827,-0.043,0.087,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
686,1,25355.837,-0.046,0.09,0.988,0.0,0.0,0.0,12,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
687,1,25355.847,-0.046,0.093,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
688,1,25355.857,-0.049,0.093,0.982,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
689,1,25355.867,-0.047,0.09,0.989,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
690,1,25355.877,-0.042,0.088,0.99,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
691,1,25355.887,-0.048,0.091,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
692,1,25355.897,-0.047,0.09,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
693,1,25355.907,-0.045,0.087,0.989,0.0,0.0,0.0,12,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
694,1,25355.917,-0.045,0.089,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
695,1,25355.927,-0.047,0.091,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
696,1,25355.937,-0.046,0.089,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
697,1,25355.947,-0.043,0.087,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
698,1,25355.957,-0.047,0.089,0.989,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
699,1,25355.967,-0.047,0.091,0.981,0.0,0.0,0.0,13,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
700,1,25355.977,-0.046,0.093,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
701,1,25355.987,-0.046,0.087,0.99,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
702,1,25355.997,-0.048,0.089,0.986,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
703,1,25356.007,-0.046,0.092,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
704,1,25356.017,-0.043,0.089,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
705,1,25356.027,-0.046,0.087,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
706,1,25356.037,-0.047,0.093,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
707,1,25356.047,-0.045,0.093,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
708,1,25356.057,-0.044,0.09,0.987,0.0,0.0,0.0,13,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
709,1,25356.067,-0.047,0.09,0.985,0.0,0.0,0.0,12,-11,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
710,1,25356.077,-0.047,0.094,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
711,1,25356.087,-0.048,0.093,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
712,1,25356.097,-0.043,0.09,0.99,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
713,1,25356.107,-0.046,0.089,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
714,1,25356.117,-0.046,0.088,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
715,1,25356.127,-0.05,0.09,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
716,1,25356.137,-0.045,0.09,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
717,1,25356.147,-0.046,0.09,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
718,1,25356.157,-0.047,0.089,0.985,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
719,1,25356.167,-0.048,0.093,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
720,1,25356.177,-0.045,0.089,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
721,1,25356.187,-0.046,0.088,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
722,1,25356.197,-0.047,0.093,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
723,1,25356.207,-0.048,0.089,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
724,1,25356.217,-0.047,0.088,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
725,1,25356.227,-0.046,0.09,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
726,1,25356.237,-0.047,0.092,0.984,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
727,1,25356.247,-0.045,0.09,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
728,1,25356.257,-0.049,0.09,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
